h_a,minutes_since_last_goal_before_match,reliability_score,delay_score,time_last_3_matches,goals_last_3_matches,xG_last_3_matches,total_team_matches_before_match,team_pts_before_match,total_team_goals_scored_before_match,total_team_xg_before_match,total_opponent_matches_before_match,opponent_pts_before_match,total_opponent_goals_conceded_before_match,total_opponent_xga_before_match,opponent_clean_sheet_rate_before_match,scored,starting,league_Bundesliga,league_EPL,league_La_Liga,league_Ligue_1,league_Serie_A,ratio_min_goals_last_3_matches,ratio_min_xg_last_3_matches,ratio_pts_match,ratio_pts_match_opponent,ratio_goals_scored,ratio_xG,ratio_goals_conceded_opponent,ratio_xga_opponent
1,382.0,0.3958139052103493,1.2208501979385773,270.0,0.0,0.8603805899620056,19,32,29,33.497125,19,18,39,43.441867,0.15789473684210525,1,1,0.0,0.0,0.0,1.0,0.0,300.0,313.81461082463886,1.6842105263157894,0.9473684210526315,1.5263157894736843,1.7630065789473683,2.0526315789473686,2.2864140526315793
1,59.0,0.3958139052103493,-0.5888543175922187,270.0,1.0,1.8533129096031187,20,35,33,36.245345,20,14,39,39.888971,0.15,0,1,0.0,0.0,0.0,1.0,0.0,270.0,145.68505868651164,1.75,0.7,1.65,1.81226725,1.95,1.99444855
1,149.0,0.3958139052103493,-0.08460228540097527,270.0,1.0,2.1233357787132263,22,38,36,41.034905,22,40,29,27.2666093,0.2727272727272727,0,1,0.0,0.0,0.0,1.0,0.0,270.0,127.15840928542357,1.7272727272727273,1.8181818181818181,1.6363636363636365,1.8652229545454546,1.3181818181818181,1.2393913318181817
0,239.0,0.3958139052103493,0.41964974679026823,270.0,1.0,2.048941478133201,23,41,38,42.084465,23,59,22,25.343555,0.2608695652173913,1,0,0.0,0.0,0.0,1.0,0.0,270.0,131.77535956078066,1.7826086956521738,2.5652173913043477,1.6521739130434783,1.829759347826087,0.9565217391304348,1.1018936956521739
1,11.0,0.3958139052103493,-0.8577887347608819,204.0,1.0,1.6389824002981186,24,41,39,42.957198,24,15,58,54.29823,0.0,1,1,0.0,0.0,0.0,1.0,0.0,204.0,124.46747442980103,1.7083333333333333,0.625,1.625,1.78988325,2.4166666666666665,2.26242625
0,20.0,0.3958139052103493,-0.8073635315417577,183.0,2.0,1.629746064543724,25,44,40,44.734298,25,24,43,44.214128,0.12,0,1,0.0,0.0,0.0,1.0,0.0,91.5,112.28743175473417,1.76,0.96,1.6,1.78937192,1.72,1.76856512
1,110.0,0.3958139052103493,-0.3031114993505141,183.0,2.0,2.502153754234314,26,44,40,47.184658,26,39,29,36.5501488,0.4230769230769231,0,1,0.0,0.0,0.0,1.0,0.0,91.5,73.13699235721027,1.6923076923076923,1.5,1.5384615384615385,1.8147945384615385,1.1153846153846154,1.405774953846154
0,200.0,0.3958139052103493,0.20114053284072939,249.0,1.0,1.9919110164046288,27,47,41,49.139578,27,45,37,41.108535,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,249.0,125.00558405939312,1.7407407407407407,1.6666666666666667,1.5185185185185186,1.8199843703703704,1.3703703703703705,1.5225383333333335
0,278.0,0.3958139052103493,0.638158960739807,258.0,0.0,0.9710293635725975,28,47,42,49.796509,28,34,36,33.070655,0.32142857142857145,0,1,0.0,0.0,0.0,1.0,0.0,300.0,265.6974234546008,1.6785714285714286,1.2142857142857142,1.5,1.77844675,1.2857142857142858,1.1810948214285715
1,345.0,0.3958139052103493,1.0135465847043994,235.0,0.0,0.3667330965399741,29,50,44,50.396184,29,38,42,51.716666,0.3103448275862069,1,1,0.0,0.0,0.0,1.0,0.0,300.0,640.7929969156326,1.7241379310344827,1.3103448275862069,1.5172413793103448,1.737799448275862,1.4482758620689655,1.7833333103448274
0,0.0,0.3958139052103493,-0.9194195386953673,235.0,2.0,2.027420699596405,30,53,47,53.366654,30,30,48,57.788528,0.2,0,1,0.0,0.0,0.0,1.0,0.0,117.5,115.91082208383342,1.7666666666666666,1.0,1.5666666666666667,1.7788884666666667,1.6,1.9262842666666666
1,84.0,0.3958139052103493,-0.4487843086502067,247.0,2.0,2.6338125467300415,31,56,49,55.592614,31,58,43,48.279929,0.16129032258064516,0,1,0.0,0.0,0.0,1.0,0.0,123.5,93.78040221831961,1.8064516129032258,1.8709677419354838,1.5806451612903225,1.793310129032258,1.3870967741935485,1.5574170645161292
0,174.0,0.3958139052103493,0.055467723541036816,270.0,2.0,2.479736164212227,32,57,50,56.275335,32,47,53,59.384128,0.28125,0,1,0.0,0.0,0.0,1.0,0.0,135.0,108.88255125551825,1.78125,1.46875,1.5625,1.75860421875,1.65625,1.855754
1,264.0,0.3958139052103493,0.5597197557322803,270.0,0.0,1.6214527040719986,33,57,50,58.120125,33,33,45,60.944271,0.21212121212121213,0,1,0.0,0.0,0.0,1.0,0.0,300.0,166.5173454162071,1.7272727272727273,1.0,1.5151515151515151,1.7612159090909092,1.3636363636363635,1.846796090909091
1,339.0,0.3958139052103493,0.9799297825583165,255.0,0.0,1.12682543694973,0,0,0,0.0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,300.0,226.29947074169226,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.3958139052103493,-0.7849523301110357,247.0,1.0,2.043209284543991,1,3,2,2.74202,1,1,0,0.55094,1.0,0,1,0.0,0.0,0.0,0.0,1.0,247.0,120.8882525487966,3.0,1.0,2.0,2.74202,0.0,0.55094
1,87.0,0.3958139052103493,-0.43197590757716525,220.0,1.0,1.9195334613323212,2,6,3,4.2933,2,3,2,2.016372,0.5,0,0,0.0,0.0,0.0,0.0,1.0,220.0,114.61118257730246,3.0,1.5,1.5,2.14665,1.0,1.008186
0,97.0,0.3958139052103493,-0.3759479040003604,155.0,1.0,1.8077688813209534,3,9,7,5.0622430000000005,3,2,5,5.183376,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,1.0,155.0,85.74104887055034,3.0,0.6666666666666666,2.3333333333333335,1.6874143333333336,1.6666666666666667,1.727792
1,115.0,0.3958139052103493,-0.2750974975621117,91.0,0.0,0.7514588236808777,5,11,9,7.37502,5,12,3,3.581207,0.6,0,1,0.0,0.0,0.0,0.0,1.0,300.0,121.09778624230381,2.2,2.4,1.8,1.475004,0.6,0.7162414
0,185.0,0.3958139052103493,0.11709852747552213,98.0,0.0,0.0,6,12,9,7.945615,6,9,5,6.992855,0.16666666666666666,0,1,0.0,0.0,0.0,0.0,1.0,300.0,300.0,2.0,1.5,1.5,1.3242691666666666,0.8333333333333334,1.1654758333333333
0,275.0,0.3958139052103493,0.6213505596667657,178.0,0.0,0.0,7,12,9,8.910338,7,8,7,10.365875,0.42857142857142855,0,1,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.7142857142857142,1.1428571428571428,1.2857142857142858,1.2729054285714285,1.0,1.4808392857142858
1,342.0,0.3958139052103493,0.996738183631358,227.0,0.0,0.3735989034175873,8,12,9,10.156478,8,12,12,10.154027000000001,0.125,0,0,0.0,0.0,0.0,0.0,1.0,300.0,607.6034964863709,1.5,1.5,1.125,1.26955975,1.5,1.2692533750000001
0,352.0,0.3958139052103493,1.0527661872081628,167.0,0.0,0.4860804080963135,9,15,12,13.462888,9,14,10,16.233113,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,1.0,300.0,343.5645568477841,1.6666666666666667,1.5555555555555556,1.3333333333333333,1.4958764444444443,1.1111111111111112,1.8036792222222222
1,354.0,0.3958139052103493,1.0639717879235238,79.0,0.0,0.4860804080963135,10,18,14,16.076908,10,13,16,15.33438,0.4,0,0,0.0,0.0,0.0,0.0,1.0,300.0,162.52455084416135,1.8,1.3,1.4,1.6076907999999999,1.6,1.5334379999999999
0,377.0,0.3958139052103493,1.192836196150175,35.0,0.0,0.7346527278423309,11,19,14,18.013978,11,5,18,18.709048,0.18181818181818182,0,0,0.0,0.0,0.0,0.0,1.0,300.0,47.64155726038712,1.7272727272727273,0.45454545454545453,1.2727272727272727,1.6376343636363637,1.6363636363636365,1.7008225454545454
1,378.0,0.3958139052103493,1.1984389965078555,26.0,0.0,0.6221712231636047,12,20,15,19.664508,12,11,17,20.295186,0.16666666666666666,0,0,0.0,0.0,0.0,0.0,1.0,300.0,41.78913943945476,1.6666666666666667,0.9166666666666666,1.25,1.6387090000000002,1.4166666666666667,1.6912655
0,438.0,0.3958139052103493,1.5346070179686842,84.0,0.0,0.6221712231636047,13,23,17,21.198808,13,28,11,15.758335,0.38461538461538464,0,0,0.0,0.0,0.0,0.0,1.0,300.0,135.01106588131535,1.7692307692307692,2.1538461538461537,1.3076923076923077,1.6306775384615384,0.8461538461538461,1.2121796153846154
0,481.0,0.3958139052103493,1.775527433348945,104.0,0.0,0.0,14,23,18,21.442158,14,25,12,17.3914047,0.42857142857142855,0,1,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.6428571428571428,1.7857142857142858,1.2857142857142858,1.5315827142857141,0.8571428571428571,1.2422431928571427
1,543.0,0.3958139052103493,2.122901055525135,165.0,0.0,0.0,15,26,19,23.513608,15,30,8,17.459774,0.4666666666666667,0,0,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.7333333333333334,2.0,1.2666666666666666,1.5675738666666668,0.5333333333333333,1.1639849333333332
0,550.0,0.3958139052103493,2.1621206580288983,112.0,0.0,0.0,16,29,21,26.609528,16,11,22,26.956768,0.25,0,0,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.8125,0.6875,1.3125,1.6630955,1.375,1.684798
1,579.0,0.3958139052103493,2.3246018684016323,98.0,0.0,0.0,17,32,23,27.897028,16,16,22,23.782974,0.375,0,1,0.0,0.0,0.0,0.0,1.0,300.0,300.0,1.8823529411764706,1.0,1.3529411764705883,1.6410016470588236,1.375,1.486435875
0,669.0,0.3958139052103493,2.828853900592876,126.0,0.0,1.6352615356445312,18,33,24,31.490978000000002,18,23,22,27.66413,0.2222222222222222,1,1,0.0,0.0,0.0,0.0,1.0,300.0,77.05189491315079,1.8333333333333333,1.2777777777777777,1.3333333333333333,1.749498777777778,1.2222222222222223,1.536896111111111
1,16.0,0.3958139052103493,-0.8297747329724795,197.0,1.0,3.154495120048523,19,36,27,34.398758,19,22,23,34.744492,0.2631578947368421,1,1,0.0,0.0,0.0,0.0,1.0,197.0,62.45056419582279,1.894736842105263,1.1578947368421053,1.4210526315789473,1.810460947368421,1.2105263157894737,1.8286574736842105
0,76.0,0.3958139052103493,-0.49360671151165053,258.0,2.0,4.222259521484375,20,39,32,37.629658,20,19,30,34.260531,0.15,0,1,0.0,0.0,0.0,0.0,1.0,129.0,61.1047233565827,1.95,0.95,1.6,1.8814829,1.5,1.71302655
1,166.0,0.3958139052103493,0.01064532067959295,258.0,2.0,2.7994275838136673,21,39,32,38.502347,21,43,17,22.827362,0.42857142857142855,1,1,0.0,0.0,0.0,0.0,1.0,129.0,92.1616981599238,1.8571428571428572,2.0476190476190474,1.5238095238095237,1.8334450952380952,0.8095238095238095,1.087017238095238
0,58.0,0.3958139052103493,-0.5944571179498992,259.0,2.0,1.685870185494423,22,42,35,40.049137,22,23,26,36.224605,0.3181818181818182,1,1,0.0,0.0,0.0,0.0,1.0,129.5,153.62985965852516,1.9090909090909092,1.0454545454545454,1.5909090909090908,1.8204153181818183,1.1818181818181819,1.6465729545454544
1,21.0,0.3958139052103493,-0.8017607311840771,253.0,2.0,2.368966355919838,23,45,39,43.568547,23,32,21,30.718721000000002,0.4782608695652174,0,1,0.0,0.0,0.0,0.0,1.0,126.5,106.79763322420148,1.9565217391304348,1.391304347826087,1.6956521739130435,1.8942846521739132,0.9130434782608695,1.3355965652173913
0,111.0,0.3958139052103493,-0.2975086989928336,253.0,2.0,2.4916724264621735,24,46,41,46.424617,24,58,19,20.119096,0.5416666666666666,0,1,0.0,0.0,0.0,0.0,1.0,126.5,101.53822682029862,1.9166666666666667,2.4166666666666665,1.7083333333333333,1.9343590416666665,0.7916666666666666,0.8382956666666667
1,174.0,0.3958139052103493,0.055467723541036816,237.0,1.0,2.085996240377426,25,46,43,47.719607,25,42,19,29.183831,0.48,0,0,0.0,0.0,0.0,0.0,1.0,237.0,113.61477811538089,1.84,1.68,1.72,1.90878428,0.76,1.16735324
0,186.0,0.3958139052103493,0.12270132783320262,165.0,0.0,0.738851934671402,26,46,43,48.733857,26,50,16,28.304997,0.46153846153846156,0,1,0.0,0.0,0.0,0.0,1.0,300.0,223.31943960244527,1.7692307692307692,1.9230769230769231,1.6538461538461537,1.8743791153846154,0.6153846153846154,1.0886537307692308
1,250.0,0.3958139052103493,0.48128055072475356,139.0,0.0,0.4256500583142041,27,47,46,50.592157,27,15,44,48.2040973,0.18518518518518517,0,1,0.0,0.0,0.0,0.0,1.0,300.0,326.5593350333661,1.7407407407407407,0.5555555555555556,1.7037037037037037,1.8737835925925925,1.6296296296296295,1.785336937037037
0,297.0,0.3958139052103493,0.7446121675357362,123.0,0.0,0.9237067978829144,28,50,50,53.760267,28,36,41,42.336806,0.21428571428571427,0,0,0.0,0.0,0.0,0.0,1.0,300.0,133.15913694898563,1.7857142857142858,1.2857142857142858,1.7857142857142858,1.9200095357142857,1.4642857142857142,1.5120287857142858
1,298.0,0.3958139052103493,0.7502149678934168,112.0,0.0,0.5199905317276715,30,54,52,59.202177,30,33,42,43.4040303,0.23333333333333334,0,1,0.0,0.0,0.0,0.0,1.0,300.0,215.38853722562862,1.8,1.1,1.7333333333333334,1.9734059,1.4,1.4468010100000002
0,365.0,0.3958139052103493,1.125602591858009,115.0,0.0,0.560026191174984,31,57,54,61.804937,31,53,27,41.858563000000004,0.3870967741935484,0,0,0.0,0.0,0.0,0.0,1.0,300.0,205.34753876192815,1.8387096774193548,1.7096774193548387,1.7419354838709677,1.9937076451612905,0.8709677419354839,1.3502762258064518
1,394.0,0.3958139052103493,1.288083802230743,97.0,0.0,0.0619694516062736,32,60,55,62.991747000000004,32,48,37,43.5175647,0.3125,1,1,0.0,0.0,0.0,0.0,1.0,300.0,1565.287371208236,1.875,1.5,1.71875,1.9684920937500001,1.15625,1.359923896875
0,73.0,0.3958139052103493,-0.510415112584692,170.0,1.0,0.4020479843020438,33,63,57,64.568257,33,66,27,36.721913,0.42424242424242425,0,1,0.0,0.0,0.0,0.0,1.0,170.0,422.8351008776238,1.9090909090909092,2.0,1.7272727272727273,1.9566138484848485,0.8181818181818182,1.1127852424242424
1,161.0,0.3958139052103493,-0.017368681108809465,191.0,1.0,0.447254717350006,34,64,57,65.017984,34,19,56,45.433206,0.17647058823529413,0,1,0.0,0.0,0.0,0.0,1.0,191.0,427.0497159463833,1.8823529411764706,0.5588235294117647,1.6764705882352942,1.9122936470588234,1.6470588235294117,1.3362707647058822
0,231.0,0.3958139052103493,0.3748273439288244,232.0,1.0,0.6362601071596143,35,65,58,67.704204,35,32,47,59.013192000000004,0.2571428571428571,0,0,0.0,0.0,0.0,0.0,1.0,232.0,364.63074989204017,1.8571428571428572,0.9142857142857143,1.6571428571428573,1.9344058285714287,1.3428571428571427,1.6860912000000001
0,55.0,0.2244991030041885,-0.7005544546835426,90.0,1.0,0.1659473478794098,1,3,2,1.33266,1,0,2,2.09532,0.0,1,1,0.0,0.0,1.0,0.0,0.0,90.0,542.3406951065044,3.0,0.0,2.0,1.33266,2.0,2.09532
0,29.0,0.2244991030041885,-0.8163082247686052,178.0,3.0,1.2851338684558868,2,6,5,4.21286,2,1,3,1.882323,0.0,1,1,0.0,0.0,1.0,0.0,0.0,59.333333333333336,138.50697142848662,3.0,0.5,2.5,2.10643,1.5,0.9411615
1,10.0,0.2244991030041885,-0.9008975182923048,268.0,4.0,1.750192105770111,3,9,6,5.82956,3,4,3,4.404913,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,0.0,67.0,153.12604777295343,3.0,1.3333333333333333,2.0,1.9431866666666666,1.0,1.4683043333333332
1,0.0,0.2244991030041885,-0.945418199094252,268.0,4.0,2.1536918580532074,4,12,8,8.47621,4,6,5,5.176119,0.25,0,1,0.0,0.0,1.0,0.0,0.0,67.0,124.43748579810948,3.0,1.5,2.0,2.1190525,1.25,1.29402975
0,86.0,0.2244991030041885,-0.5625403441975064,270.0,2.0,1.5484583675861359,5,15,10,11.04523,4,7,4,4.925299000000001,0.5,0,1,0.0,0.0,1.0,0.0,0.0,135.0,174.36697405103516,3.0,1.75,2.0,2.209046,1.0,1.2313247500000002
0,176.0,0.2244991030041885,-0.16185421697998204,270.0,1.0,1.157715030014515,7,18,13,14.608565,7,19,8,11.627801,0.2857142857142857,1,1,0.0,0.0,1.0,0.0,0.0,270.0,233.21801393268157,2.5714285714285716,2.7142857142857144,1.8571428571428572,2.0869378571428574,1.1428571428571428,1.6611144285714285
1,8.0,0.2244991030041885,-0.9098016544526942,258.0,1.0,1.9109145477414131,8,21,16,17.394585,8,10,10,10.562309,0.375,1,1,0.0,0.0,1.0,0.0,0.0,258.0,135.01388657328533,2.625,1.25,2.0,2.174323125,1.25,1.320288625
0,20.0,0.2244991030041885,-0.8563768374903576,241.0,3.0,1.918162651360035,9,24,20,21.872605,8,8,12,11.860504,0.25,0,1,0.0,0.0,1.0,0.0,0.0,80.33333333333333,125.6410658549335,2.6666666666666665,1.0,2.2222222222222223,2.4302894444444445,1.5,1.482563
0,110.0,0.2244991030041885,-0.45569071027283325,241.0,3.0,1.8900002278387547,10,25,21,24.051645,10,24,10,10.475969,0.5,1,1,0.0,0.0,1.0,0.0,0.0,80.33333333333333,127.51321214156007,2.5,2.4,2.1,2.4051645,1.0,1.0475968999999998
1,0.0,0.2244991030041885,-0.945418199094252,253.0,4.0,1.152625683695078,11,28,23,25.011049,11,17,15,13.381927,0.45454545454545453,0,1,0.0,0.0,1.0,0.0,0.0,63.25,219.49883954427833,2.5454545454545454,1.5454545454545454,2.090909090909091,2.273731727272727,1.3636363636363635,1.2165388181818182
0,89.0,0.2244991030041885,-0.5491841399569223,270.0,2.0,0.8049717731773852,13,32,28,28.770519,12,10,17,19.982954,0.16666666666666666,1,1,0.0,0.0,1.0,0.0,0.0,135.0,335.4154878428293,2.4615384615384617,0.8333333333333334,2.1538461538461537,2.213116846153846,1.4166666666666667,1.6652461666666667
1,8.0,0.2244991030041885,-0.9098016544526942,261.0,3.0,1.5145287662744522,14,35,31,30.611059,14,7,33,27.400844,0.0,0,1,0.0,0.0,1.0,0.0,0.0,87.0,172.33083042854759,2.5,0.5,2.2142857142857144,2.1865042142857143,2.357142857142857,1.9572031428571428
0,98.0,0.2244991030041885,-0.5091155272351698,261.0,1.0,1.865636721253395,15,38,33,32.871659,15,25,16,19.480388,0.4,1,1,0.0,0.0,1.0,0.0,0.0,261.0,139.89861853954704,2.533333333333333,1.6666666666666667,2.2,2.1914439333333333,1.0666666666666667,1.2986925333333335
1,38.0,0.2244991030041885,-0.7762396120468528,261.0,2.0,2.0441738069057465,16,39,34,33.675521,16,16,29,30.007264,0.125,1,1,0.0,0.0,1.0,0.0,0.0,130.5,127.67994537366376,2.4375,1.0,2.125,2.1047200625,1.8125,1.875454
0,60.0,0.2244991030041885,-0.678294114282569,264.0,2.0,2.14710995554924,17,42,38,36.900301,17,16,23,23.040772,0.17647058823529413,0,1,0.0,0.0,1.0,0.0,0.0,132.0,122.9559759236772,2.4705882352941178,0.9411764705882353,2.235294117647059,2.1706059411764707,1.3529411764705883,1.3553395294117647
1,150.0,0.2244991030041885,-0.27760798706504464,264.0,2.0,1.2107299268245695,18,45,39,37.847784,18,18,22,26.063661,0.3333333333333333,0,1,0.0,0.0,1.0,0.0,0.0,132.0,218.05028037293462,2.5,1.0,2.1666666666666665,2.1026546666666666,1.2222222222222223,1.4479811666666667
1,240.0,0.2244991030041885,0.12307814015247977,264.0,1.0,1.0018558651208878,19,48,40,39.723534,20,6,43,40.927611,0.15,1,1,0.0,0.0,1.0,0.0,0.0,264.0,263.5109592018456,2.526315789473684,0.3,2.1052631578947367,2.0907123157894736,2.15,2.04638055
0,34.0,0.2244991030041885,-0.7940478843676316,270.0,1.0,1.0436109453439713,21,54,45,44.852944,21,29,28,31.086081,0.38095238095238093,0,1,0.0,0.0,1.0,0.0,0.0,270.0,258.71710257984,2.5714285714285716,1.380952380952381,2.142857142857143,2.135854476190476,1.3333333333333333,1.4802895714285715
1,124.0,0.2244991030041885,-0.39336175715010724,270.0,1.0,1.2344688773155212,22,57,47,47.575254,22,47,24,26.300011,0.36363636363636365,0,1,0.0,0.0,1.0,0.0,0.0,270.0,218.71754319731625,2.590909090909091,2.1363636363636362,2.1363636363636362,2.1625115454545454,1.0909090909090908,1.1954550454545456
1,213.0,0.2244991030041885,0.002872301987222442,269.0,1.0,1.2649473249912262,23,58,48,49.938594,23,56,25,36.528191,0.34782608695652173,1,1,0.0,0.0,1.0,0.0,0.0,269.0,212.6570764532553,2.5217391304347827,2.4347826086956523,2.0869565217391304,2.1712432173913045,1.0869565217391304,1.5881822173913043
0,8.0,0.2244991030041885,-0.9098016544526942,240.0,2.0,1.7876164615154269,26,65,54,55.303294,25,36,29,31.9247254,0.32,0,1,0.0,0.0,1.0,0.0,0.0,120.0,134.25698698060955,2.5,1.44,2.076923076923077,2.1270497692307693,1.16,1.276989016
1,98.0,0.2244991030041885,-0.5091155272351698,240.0,2.0,2.0017211586236954,29,72,64,63.507444,29,56,26,28.8865157,0.5172413793103449,0,1,0.0,0.0,1.0,0.0,0.0,120.0,119.8968192777732,2.4827586206896552,1.9310344827586208,2.206896551724138,2.1899118620689655,0.896551724137931,0.9960867482758621
0,188.0,0.2244991030041885,-0.10842940001764545,241.0,2.0,1.849756442010403,30,75,66,64.695144,30,31,35,40.645817,0.3,0,1,0.0,0.0,1.0,0.0,0.0,120.5,130.28742299611608,2.5,1.0333333333333334,2.2,2.1565048,1.1666666666666667,1.3548605666666667
1,252.0,0.2244991030041885,0.17650295711481634,244.0,0.0,0.5107981562614439,31,78,67,66.506754,31,70,34,33.372055,0.45161290322580644,1,1,0.0,0.0,1.0,0.0,0.0,300.0,477.68379155055624,2.5161290322580645,2.2580645161290325,2.161290322580645,2.1453791612903226,1.096774193548387,1.0765179032258065
1,0.0,0.2244991030041885,-0.945418199094252,244.0,1.0,0.3991164565086363,33,84,71,69.739226,33,26,46,49.250585,0.21212121212121213,1,0,0.0,0.0,1.0,0.0,0.0,244.0,611.3503866376409,2.5454545454545454,0.7878787878787878,2.1515151515151514,2.113309878787879,1.393939393939394,1.4924419696969697
1,23.0,0.2244991030041885,-0.8430206332497735,177.0,2.0,0.9622491672635077,35,90,78,75.164596,35,42,40,47.385198,0.2857142857142857,1,1,0.0,0.0,1.0,0.0,0.0,88.5,183.9440407138636,2.5714285714285716,1.2,2.2285714285714286,2.1475598857142857,1.1428571428571428,1.3538628000000001
1,81.0,0.2244991030041885,-0.58480068459848,203.0,3.0,1.102211207151413,37,94,87,79.638046,37,56,45,51.232965,0.32432432432432434,0,1,0.0,0.0,1.0,0.0,0.0,67.66666666666667,184.17522765408924,2.5405405405405403,1.5135135135135136,2.3513513513513513,2.1523796216216216,1.2162162162162162,1.3846747297297297
0,171.0,0.2244991030041885,-0.1841145573809556,203.0,2.0,0.8796636983752251,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,101.5,230.77000946492316,0.0,0.0,0.0,0.0,0.0,0.0
1,261.0,0.2244991030041885,0.2165715698365688,270.0,1.0,0.2948070093989372,5,11,9,10.718392,5,7,5,9.237604000000001,0.2,0,1,0.0,0.0,1.0,0.0,0.0,270.0,915.8533935488351,2.2,1.4,1.8,2.1436783999999998,1.0,1.8475208000000003
1,345.0,0.2244991030041885,0.5905452885729249,264.0,0.0,0.24128279834985727,6,14,13,15.613261999999999,6,10,7,6.227829,0.3333333333333333,0,1,0.0,0.0,1.0,0.0,0.0,300.0,1094.1517663319,2.3333333333333335,1.6666666666666667,2.1666666666666665,2.6022103333333333,1.1666666666666667,1.0379715
0,435.0,0.2244991030041885,0.9912314157904493,264.0,0.0,0.17054937779903406,7,17,16,17.411172,7,15,3,6.025314,0.7142857142857143,0,1,0.0,0.0,1.0,0.0,0.0,300.0,1547.9388046263234,2.4285714285714284,2.142857142857143,2.2857142857142856,2.487310285714286,0.42857142857142855,0.8607591428571428
1,525.0,0.2244991030041885,1.3919175430079735,264.0,0.0,0.3691990077495574,8,18,17,18.072159,8,17,15,13.008543999999999,0.0,0,1,0.0,0.0,1.0,0.0,0.0,300.0,715.0615100761102,2.25,2.125,2.125,2.259019875,1.875,1.6260679999999998
0,615.0,0.2244991030041885,1.792603670225498,270.0,0.0,0.2455004490911959,9,21,19,18.531741,9,13,15,12.657723,0.1111111111111111,0,1,0.0,0.0,1.0,0.0,0.0,300.0,1099.7943221672203,2.3333333333333335,1.4444444444444444,2.111111111111111,2.0590823333333335,1.6666666666666667,1.4064136666666667
1,705.0,0.2244991030041885,2.1932897974430223,270.0,0.0,0.2894623577594755,10,24,21,19.729900999999998,10,27,10,11.783608,0.3,0,1,0.0,0.0,1.0,0.0,0.0,300.0,932.7637696655278,2.4,2.7,2.1,1.9729900999999999,1.0,1.1783607999999999
1,795.0,0.2244991030041885,2.5939759246605467,270.0,0.0,0.5220140069723128,11,24,21,21.133491,12,21,16,16.807038,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,0.0,300.0,517.2275003998515,2.1818181818181817,1.75,1.9090909090909092,1.9212264545454545,1.3333333333333333,1.4005865
0,40.0,0.2244991030041885,-0.7673354758864633,261.0,1.0,0.9052176140248775,12,27,25,24.406641,13,14,16,19.736779,0.3076923076923077,1,1,0.0,0.0,1.0,0.0,0.0,261.0,288.3284593187634,2.25,1.0769230769230769,2.0833333333333335,2.03388675,1.2307692307692308,1.5182137692307691
